CLI,UTSOU,CPACK,CPRO,ETA,DDSOU,DFSOU
43583715,000249    ,000077,201,VA,2024-01-08,
43583789,000249    ,000022,201,VA,2024-01-08,
43583863,000594    ,      ,222,VA,2024-01-08,2025-05-12
43583938,000485    ,000077,201,VA,2024-01-08,
43583938,000485    ,000077,665,VA,2024-01-08,2028-12-31
43583938,000485    ,000077,210,VA,2024-01-08,
43583938,000485    ,000077,   ,VA,2024-01-08,
43584086,010125    ,      ,222,VA,2024-01-08,
43584012,000618    ,      ,221,VA,2024-01-08,
43584161,000636    ,      ,201,VA,2024-01-08,
43572639,EXT176    ,000011,201,VA,2024-01-08,
43584235,010104    ,      ,201,VA,2024-01-08,
43572639,EXT176    ,      ,653,VA,2024-01-08,2025-05-15
43572639,EXT176    ,000011,643,VA,2024-01-08,2025-01-08
43572639,EXT176    ,000011,210,VA,2024-01-08,
43584309,000538    ,000011,222,VA,2024-01-08,
43584384,000530    ,000077,201,VA,2024-01-08,
43572639,000635    ,000011,   ,VA,2024-01-08,
43572639,000635    ,000011,213,VA,2024-01-08,
43584458,000384    ,      ,201,VA,2024-01-08,
43584384,000530    ,000077,665,VA,2024-01-08,2028-12-31
43584384,000530    ,000077,210,VA,2024-01-08,2024-01-08
43584384,000530    ,000077,   ,VA,2024-01-08,
43584532,010154    ,      ,222,VA,2024-01-08,
43584607,000609    ,      ,222,VA,2024-01-08,
43584755,000554    ,      ,201,VA,2024-01-08,
43584681,000464    ,      ,201,VA,2024-01-08,
43584830,010092    ,000022,222,VA,2024-01-08,
43584904,000610    ,      ,201,VA,2024-01-08,
43584830,010092    ,000022,201,VA,2024-01-08,
43584830,010092    ,000022,490,VA,2024-01-08,2024-06-26
43584830,010092    ,000022,650,VA,2024-01-08,2027-12-31
43584830,010092    ,000022,640,VA,2024-01-08,2025-01-08
43584830,010092    ,000022,210,VA,2024-01-08,
43585053,000464    ,      ,201,VA,2024-01-08,
43584830,010092    ,000022,213,VA,2024-01-08,
43584830,010092    ,000022,   ,VA,2024-01-08,
43585127,000382    ,      ,201,VA,2024-01-08,
43584978,000665    ,      ,201,VA,2024-01-08,
43584235,010104    ,      ,222,VA,2024-01-08,
43584235,010104    ,      ,490,VA,2024-01-08,2026-02-01
43584235,010104    ,      ,650,VA,2024-01-08,2024-11-13
43584235,010104    ,      ,210,VA,2024-01-08,2024-06-28
43584235,010104    ,      ,640,VA,2024-01-08,2024-06-28
43584235,010104    ,      ,213,VA,2024-01-08,2024-06-28
43584235,010104    ,000022,   ,VA,2024-01-08,2024-06-28
43581262,000630    ,      ,221,VA,2024-01-08,
43585276,010148    ,      ,221,VA,2024-01-09,2025-02-18
43585350,000266    ,      ,201,VA,2024-01-09,
43585499,EXT190    ,      ,201,VA,2024-01-09,2024-06-25
43585573,000656    ,      ,201,VA,2024-01-09,
43585647,000485    ,      ,222,VA,2024-01-09,
43585722,000656    ,      ,201,VA,2024-01-09,
43585796,000475    ,      ,201,VA,2024-01-09,
43569740,010094    ,000022,201,VA,2024-01-09,
43569740,010094    ,000022,490,VA,2024-01-09,2024-11-08
43569740,010094    ,000022,650,VA,2024-01-09,2027-12-31
43569740,010094    ,000022,640,VA,2024-01-09,2025-01-09
43569666,010094    ,000011,201,VA,2024-01-09,
43569666,010094    ,000011,490,VA,2024-01-09,2028-01-10
43569666,010094    ,      ,653,VA,2024-01-09,2024-10-03
43569666,010094    ,000011,643,VA,2024-01-09,2025-01-09
43569666,010094    ,000011,213,VA,2024-01-09,
43585870,000464    ,      ,201,VA,2024-01-09,
43569740,010094    ,000022,213,VA,2024-01-09,
43569740,010094    ,000022,210,VA,2024-01-09,
43569740,010094    ,000022,   ,VA,2024-01-09,
43569666,010094    ,000011,210,VA,2024-01-09,
43569666,010094    ,000011,   ,VA,2024-01-09,2024-10-03
43569145,010094    ,000011,201,VA,2024-01-09,
43569145,010094    ,000011,490,VA,2024-01-09,2025-02-08
43569145,010094    ,000011,653,VA,2024-01-09,2027-12-31
43569145,010094    ,000011,643,VA,2024-01-09,2025-01-09
43569145,010094    ,000011,210,VA,2024-01-09,
43569145,010094    ,000011,213,VA,2024-01-09,
43569145,010094    ,000011,   ,VA,2024-01-09,
43585945,000635    ,      ,222,VA,2024-01-09,2024-02-29
43570632,010283    ,640004,653,VA,2024-01-09,2027-12-31
43570632,010283    ,640004,643,VA,2024-01-09,2025-01-09
43570632,010283    ,640004,   ,VA,2024-01-09,
43586019,000764    ,      ,201,VA,2024-01-09,
43568922,010094    ,000022,201,VA,2024-01-09,
43568922,010094    ,000022,650,VA,2024-01-09,2027-12-31
43568922,010094    ,000022,490,VA,2024-01-09,2030-01-22
43586168,010104    ,000011,201,VA,2024-01-09,
43568922,010094    ,000022,640,VA,2024-01-09,2025-01-09
43586168,010104    ,000011,222,VA,2024-01-09,
43568922,010094    ,000022,210,VA,2024-01-09,
43586168,010104    ,000011,490,VA,2024-01-09,2025-02-01
43568922,010094    ,000022,213,VA,2024-01-09,
43586316,000530    ,000011,222,VA,2024-01-09,
43586316,000530    ,000011,201,VA,2024-01-09,
43586168,010104    ,000011,653,VA,2024-01-09,2027-12-31
43568922,010094    ,000022,   ,VA,2024-01-09,
43586316,000530    ,000011,653,VA,2024-01-09,2027-12-31
43586168,010104    ,000011,643,VA,2024-01-09,2025-01-09
43586316,000530    ,000011,643,VA,2024-01-09,2025-01-09
43586316,000530    ,000011,210,VA,2024-01-09,2024-01-09
43586168,010104    ,000011,210,VA,2024-01-09,
43586242,010202    ,000011,222,VA,2024-01-09,
43586168,010104    ,000011,613,VA,2024-01-09,2026-01-09
43586168,010104    ,000011,213,VA,2024-01-09,
43586316,000530    ,000011,213,VA,2024-01-09,
43586316,000530    ,000011,   ,VA,2024-01-09,
43586168,010104    ,000011,   ,VA,2024-01-09,
43586093,010148    ,      ,223,VA,2024-01-09,2024-02-14
43586465,010130    ,000077,201,VA,2024-01-09,
43586539,000249    ,      ,201,VA,2024-01-09,
43586688,000621    ,      ,222,VA,2024-01-09,
43586762,010252    ,      ,222,VA,2024-01-09,
43586837,010130    ,      ,221,VA,2024-01-09,2025-02-10
43586911,010092    ,      ,221,VA,2024-01-09,
43586614,010092    ,      ,201,VA,2024-01-09,
43586985,010286    ,      ,201,VA,2024-01-09,
43586465,010130    ,000077,665,VA,2024-01-09,2028-12-31
43587060,000793    ,100002,221,VA,2024-01-09,
43586465,010130    ,000077,210,VA,2024-01-09,
43586465,010130    ,000077,   ,VA,2024-01-09,
43587283,000594    ,100001,221,VA,2024-01-09,
43587283,000594    ,100001,650,VA,2024-01-09,2027-12-31
43587283,000594    ,100001,640,VA,2024-01-09,2025-01-09
43587283,000594    ,640001,   ,VA,2024-01-09,2024-04-04
43587431,000452    ,      ,221,VA,2024-01-09,
43587431,000452    ,      ,650,VA,2024-01-09,2024-10-10
43587431,000452    ,      ,640,VA,2024-01-09,2025-01-09
43587431,000452    ,      ,212,VA,2024-01-09,
43587506,000485    ,000077,201,VA,2024-01-09,
43587431,000452    ,100001,   ,VA,2024-01-09,2024-09-20
43587580,000483    ,100001,221,VA,2024-01-09,
43587580,000483    ,100001,650,VA,2024-01-09,2027-12-31
43587580,000483    ,100001,640,VA,2024-01-09,2025-01-09
43587580,000483    ,100001,212,VA,2024-01-09,
43587580,000483    ,100001,611,VA,2024-01-09,2025-01-09
43587580,000483    ,100001,217,VA,2024-01-09,
43587580,000483    ,100001,   ,VA,2024-01-09,
43578437,010235    ,640004,653,VA,2024-01-09,2027-12-31
43578437,010235    ,640004,643,VA,2024-01-09,2025-01-09
43578437,010235    ,640004,   ,VA,2024-01-09,
43587654,000584    ,000077,201,VA,2024-01-09,
43587729,000436    ,      ,222,VA,2024-01-09,
43587803,000452    ,000077,201,VA,2024-01-09,
43587803,000452    ,000077,665,VA,2024-01-09,2028-12-31
43587803,000452    ,000077,210,VA,2024-01-09,
43587803,000452    ,000077,   ,VA,2024-01-09,
43587877,010250    ,      ,201,VA,2024-01-09,
43587952,000485    ,000022,222,VA,2024-01-09,
43588100,000459    ,000011,222,VA,2024-01-09,
43588175,010207    ,000022,222,VA,2024-01-09,
43588249,010094    ,      ,201,VA,2024-01-09,
43587952,000485    ,000022,201,VA,2024-01-09,
43587952,000485    ,000022,650,VA,2024-01-09,2027-12-31
43587952,000485    ,000022,640,VA,2024-01-09,2025-01-09
43587952,000485    ,000022,210,VA,2024-01-09,
43588323,010094    ,      ,201,VA,2024-01-09,
43587952,000485    ,000022,213,VA,2024-01-09,
43587952,000485    ,000022,   ,VA,2024-01-09,
43588026,010218    ,      ,201,VA,2024-01-09,
43588398,000534    ,      ,201,VA,2024-01-09,
43588472,010094    ,      ,222,VA,2024-01-09,2024-06-21
43588621,010259    ,      ,201,VA,2024-01-09,
43588695,000623    ,      ,201,VA,2024-01-09,
43588546,EXT118    ,100002,221,VA,2024-01-09,
43588769,000537    ,      ,222,VA,2024-01-09,
43588769,000537    ,      ,201,VA,2024-01-09,
43588769,000537    ,      ,490,VA,2024-01-09,2028-01-11
43588769,000537    ,      ,653,VA,2024-01-09,2024-09-25
43588546,EXT118    ,100002,654,VA,2024-01-09,2027-12-31
43588769,000537    ,      ,643,VA,2024-01-09,2024-09-25
43588546,EXT118    ,100002,644,VA,2024-01-09,2025-01-09
43588769,000537    ,      ,210,VA,2024-01-09,2024-09-25
43588546,EXT118    ,100002,212,VA,2024-01-09,
43588769,000537    ,      ,613,VA,2024-01-09,2024-01-09
43588546,EXT118    ,100002,217,VA,2024-01-09,
43588769,000537    ,      ,213,VA,2024-01-09,2024-09-25
43588546,EXT118    ,100002,   ,VA,2024-01-09,
43588769,000537    ,000011,   ,VA,2024-01-09,2024-09-25
43588844,000764    ,      ,222,VA,2024-01-09,
43588844,000764    ,      ,201,VA,2024-01-09,2024-12-03
43588844,000764    ,      ,653,VA,2024-01-09,2025-01-08
43588844,000764    ,      ,643,VA,2024-01-09,2025-01-09
43588844,000764    ,      ,210,VA,2024-01-09,2024-12-03
43588844,000764    ,      ,213,VA,2024-01-09,
43588844,000764    ,000011,   ,VA,2024-01-09,2024-12-03
43588918,000387    ,      ,221,VA,2024-01-09,
43588992,000539    ,      ,201,VA,2024-01-09,
43589067,000602    ,      ,201,VA,2024-01-09,
43589141,000626    ,000011,222,VA,2024-01-09,
43589215,000475    ,000022,222,VA,2024-01-09,
43589290,010104    ,      ,201,VA,2024-01-09,
43589215,000475    ,000022,201,VA,2024-01-09,
43589215,000475    ,000022,650,VA,2024-01-09,2027-12-31
43589215,000475    ,000022,640,VA,2024-01-09,2025-01-09
43589215,000475    ,000022,210,VA,2024-01-09,
43589215,000475    ,000022,213,VA,2024-01-09,
43589215,000475    ,000022,   ,VA,2024-01-09,
43589364,010104    ,      ,201,VA,2024-01-09,
43589438,000475    ,100001,221,VA,2024-01-09,
43589587,010092    ,000022,222,VA,2024-01-09,
43589661,000527    ,      ,201,VA,2024-01-10,
43589810,000609    ,000011,222,VA,2024-01-10,
43589884,EXT190    ,      ,201,VA,2024-01-10,2024-04-08
43589959,000459    ,000011,222,VA,2024-01-10,
43590033,010150    ,      ,201,VA,2024-01-10,
43590107,010150    ,      ,201,VA,2024-01-10,
43583640,000373    ,      ,660,VA,2024-01-10,2025-03-21
43590330,000278    ,000011,222,VA,2024-01-10,
43590405,000594    ,      ,222,VA,2024-01-10,
43586391,000764    ,100002,221,VA,2024-01-10,
43590628,000588    ,000022,222,VA,2024-01-10,
43590702,010241    ,      ,222,VA,2024-01-10,2024-12-20
43590702,010241    ,      ,201,VA,2024-01-10,
43590702,010241    ,      ,490,VA,2024-01-10,2026-01-31
43590702,010241    ,      ,653,VA,2024-01-10,2024-05-07
43590776,010262    ,      ,201,VA,2024-01-10,2024-02-07
43590702,010241    ,      ,643,VA,2024-01-10,2024-05-07
43590702,010241    ,      ,210,VA,2024-01-10,2024-05-07
43590851,010148    ,      ,221,VA,2024-01-10,
43590702,010241    ,      ,613,VA,2024-01-10,2024-01-10
43590702,010241    ,      ,213,VA,2024-01-10,2024-05-07
43590925,000278    ,      ,222,VA,2024-01-10,2024-02-22
43590702,010241    ,000011,   ,VA,2024-01-10,2024-05-07
43587729,000436    ,640004,653,VA,2024-01-10,2027-12-31
43587729,000436    ,640004,643,VA,2024-01-10,2025-01-10
43587729,000436    ,640004,   ,VA,2024-01-10,
43591148,000627    ,      ,201,VA,2024-01-10,
43591074,000665    ,000011,222,VA,2024-01-10,
43590999,000641    ,      ,222,VA,2024-01-10,
43590999,000641    ,640004,653,VA,2024-01-10,2027-12-31
43590999,000641    ,640004,643,VA,2024-01-10,2025-01-10
43590999,000641    ,640004,   ,VA,2024-01-10,
43591222,000485    ,000077,210,VA,2024-01-10,
43591222,000485    ,000077,201,VA,2024-01-10,
43591222,000485    ,000077,665,VA,2024-01-10,2028-12-31
43591297,000278    ,000011,222,VA,2024-01-10,
43591371,010112    ,000011,222,VA,2024-01-10,
43591297,000278    ,000011,201,VA,2024-01-10,
43591297,000278    ,000011,653,VA,2024-01-10,2027-12-31
43591297,000278    ,000011,643,VA,2024-01-10,2025-01-10
43591297,000278    ,000011,210,VA,2024-01-10,
43591222,000485    ,000077,   ,VA,2024-01-10,
43591297,000278    ,000011,213,VA,2024-01-10,
43591297,000278    ,000011,   ,VA,2024-01-10,
43591445,000594    ,000011,222,VA,2024-01-10,
43591520,000529    ,      ,222,VA,2024-01-10,2024-10-03
43591520,000529    ,      ,201,VA,2024-01-10,
43591520,000529    ,      ,490,VA,2024-01-10,2026-01-28
43591520,000529    ,      ,653,VA,2024-01-10,2024-09-03
43591520,000529    ,      ,643,VA,2024-01-10,2024-09-03
43591520,000529    ,      ,210,VA,2024-01-10,2024-09-03
43591520,000529    ,      ,613,VA,2024-01-10,2026-01-10
43591520,000529    ,      ,213,VA,2024-01-10,2024-09-03
43591520,000529    ,000011,   ,VA,2024-01-10,2024-09-03
43591594,000435    ,000022,222,VA,2024-01-10,
43591668,000562    ,      ,221,VA,2024-01-10,
43591743,000595    ,      ,222,VA,2024-01-10,
43591817,000534    ,100001,221,VA,2024-01-10,
43591966,010113    ,      ,201,VA,2024-01-10,
43592040,000652    ,      ,222,VA,2024-01-10,
43592114,000440    ,000011,222,VA,2024-01-10,
43592189,010113    ,000077,201,VA,2024-01-10,
43592337,000551    ,000022,222,VA,2024-01-10,
43592412,000594    ,      ,221,VA,2024-01-10,
43592635,000538    ,      ,201,VA,2024-01-10,
43592560,000618    ,000011,222,VA,2024-01-10,
43592560,000618    ,000011,201,VA,2024-01-10,
43592783,010151    ,      ,201,VA,2024-01-10,2024-02-01
43592560,000618    ,000011,653,VA,2024-01-10,2027-12-31
43592560,000618    ,000011,643,VA,2024-01-10,2025-01-10
43592560,000618    ,000011,210,VA,2024-01-10,
43592560,000618    ,000011,213,VA,2024-01-10,
43592560,000618    ,000011,   ,VA,2024-01-10,
43592709,000618    ,000011,222,VA,2024-01-10,
43592709,000618    ,000011,201,VA,2024-01-10,
43592709,000618    ,000011,653,VA,2024-01-10,2027-12-31
43592709,000618    ,000011,643,VA,2024-01-10,2025-01-10
43592709,000618    ,000011,210,VA,2024-01-10,
43592932,000551    ,000011,222,VA,2024-01-10,
43592932,000551    ,000011,201,VA,2024-01-10,
43592932,000551    ,000011,653,VA,2024-01-10,2027-12-31
43592932,000551    ,000011,643,VA,2024-01-10,2025-01-10
43592932,000551    ,000011,213,VA,2024-01-10,
43592709,000618    ,000011,213,VA,2024-01-10,
43592709,000618    ,000011,   ,VA,2024-01-10,
43592858,000441    ,      ,201,VA,2024-01-10,
43592932,000551    ,000011,210,VA,2024-01-10,
43592932,000551    ,000011,   ,VA,2024-01-10,
43593081,000459    ,      ,222,VA,2024-01-10,
43593155,010115    ,000011,201,VA,2024-01-10,
43593006,010262    ,      ,201,VA,2024-01-10,
43587506,000485    ,000077,665,VA,2024-01-10,2028-12-31
43587506,000485    ,000077,210,VA,2024-01-10,
43587506,000485    ,000077,   ,VA,2024-01-10,
43593229,010115    ,000011,201,VA,2024-01-10,
43593304,000551    ,000011,222,VA,2024-01-10,
43593304,000551    ,000011,201,VA,2024-01-10,
43593304,000551    ,000011,643,VA,2024-01-10,2025-01-10
43593304,000551    ,000011,653,VA,2024-01-10,2027-12-31
43593304,000551    ,000011,210,VA,2024-01-10,
43593304,000551    ,000011,213,VA,2024-01-10,
43593304,000551    ,000011,   ,VA,2024-01-10,
43593378,000551    ,000011,222,VA,2024-01-10,
43593378,000551    ,000011,201,VA,2024-01-10,
43593378,000551    ,000011,653,VA,2024-01-10,2027-12-31
43593378,000551    ,000011,643,VA,2024-01-10,2025-01-10
43593378,000551    ,000011,210,VA,2024-01-10,
43593527,010104    ,      ,201,VA,2024-01-10,
43593452,010113    ,000011,222,VA,2024-01-10,
43593601,000562    ,000033,201,VA,2024-01-10,
43593378,000551    ,000011,213,VA,2024-01-10,
43593378,000551    ,000011,   ,VA,2024-01-10,
43593675,000551    ,      ,222,VA,2024-01-10,
43593750,000610    ,000011,222,VA,2024-01-10,
43593750,000610    ,000011,201,VA,2024-01-10,
43593750,000610    ,000011,490,VA,2024-01-10,2025-03-05
43593750,000610    ,000011,653,VA,2024-01-10,2027-12-31
43593750,000610    ,000011,643,VA,2024-01-10,2025-01-10
43593750,000610    ,000011,210,VA,2024-01-10,
43593750,000610    ,000011,613,VA,2024-01-10,2025-01-10
43593750,000610    ,000011,213,VA,2024-01-10,
43593750,000610    ,000011,   ,VA,2024-01-10,
43593824,000524    ,000011,222,VA,2024-01-10,
43593824,000524    ,000011,201,VA,2024-01-10,
43593824,000524    ,000011,490,VA,2024-01-10,2028-01-20
43593824,000524    ,000011,653,VA,2024-01-10,2027-12-31
43593824,000524    ,000011,643,VA,2024-01-10,2025-01-10
43593824,000524    ,000011,210,VA,2024-01-10,
43593824,000524    ,000011,213,VA,2024-01-10,
43593824,000524    ,000011,   ,VA,2024-01-10,
43592486,010116    ,000011,222,VA,2024-01-11,
43594047,000594    ,000011,222,VA,2024-01-11,
43594121,EXT190    ,      ,201,VA,2024-01-11,
43594196,000793    ,000033,222,VA,2024-01-11,
43594196,000793    ,000033,201,VA,2024-01-11,
43594196,000793    ,000033,651,VA,2024-01-11,2027-12-31
43594196,000793    ,000033,641,VA,2024-01-11,2025-01-11
43594196,000793    ,000033,210,VA,2024-01-11,2000-01-11
43594196,000793    ,000033,213,VA,2024-01-11,
43594196,000793    ,000033,   ,VA,2024-01-11,
43593898,000539    ,      ,201,VA,2024-01-11,
43594270,000440    ,000011,222,VA,2024-01-11,
43594344,000665    ,      ,201,VA,2024-01-11,
43594493,000551    ,      ,201,VA,2024-01-11,
43594419,010125    ,      ,221,VA,2024-01-11,
43594716,000652    ,      ,222,VA,2024-01-11,2024-02-08
43586985,010286    ,      ,665,VA,2024-01-11,2028-12-31
43594790,000665    ,      ,222,VA,2024-01-11,
43594865,000652    ,      ,222,VA,2024-01-11,2024-11-15
43595013,000249    ,      ,221,VA,2024-01-11,
43594939,010125    ,      ,201,VA,2024-01-11,
43595088,000373    ,      ,221,VA,2024-01-11,
43589513,010116    ,000011,222,VA,2024-01-11,
43570706,000534    ,000011,222,VA,2024-01-11,
43595311,000609    ,000022,222,VA,2024-01-11,
43595385,000539    ,      ,201,VA,2024-01-11,
43580072,000599    ,      ,222,VA,2024-01-11,2024-04-01
43595534,000623    ,      ,222,VA,2024-01-11,
43595459,000475    ,000011,222,VA,2024-01-11,
43595459,000475    ,000011,201,VA,2024-01-11,
43595459,000475    ,000011,653,VA,2024-01-11,2027-12-31
43595459,000475    ,000011,643,VA,2024-01-11,2025-01-11
43595459,000475    ,000011,210,VA,2024-01-11,
43595459,000475    ,000011,213,VA,2024-01-11,
43595459,000475    ,000011,   ,VA,2024-01-11,
43595534,000623    ,640004,653,VA,2024-01-11,2027-12-31
43595534,000623    ,640004,643,VA,2024-01-11,2025-01-11
43595534,000623    ,640004,   ,VA,2024-01-11,
43576504,000534    ,100002,654,VA,2024-01-11,2027-12-31
43576504,000534    ,100002,644,VA,2024-01-11,2025-01-11
43576504,000534    ,100002,212,VA,2024-01-11,
43595682,000641    ,      ,201,VA,2024-01-11,
43576504,000534    ,100002,   ,VA,2024-01-11,
43595757,010109    ,      ,201,VA,2024-01-11,
43595831,000623    ,      ,201,VA,2024-01-11,
43595980,010110    ,      ,222,VA,2024-01-11,2024-10-23
43595980,010110    ,      ,201,VA,2024-01-11,
43596054,010125    ,      ,222,VA,2024-01-11,
43596054,010125    ,      ,201,VA,2024-01-11,
43596054,010125    ,      ,653,VA,2024-01-11,2024-09-23
43596054,010125    ,      ,643,VA,2024-01-11,2024-09-23
43596054,010125    ,      ,210,VA,2024-01-11,
43596054,010125    ,      ,213,VA,2024-01-11,
43596054,010125    ,000011,   ,VA,2024-01-11,2024-09-23
43596128,010099    ,      ,222,VA,2024-01-11,
43596128,010099    ,      ,201,VA,2024-01-11,2025-04-23
43596128,010099    ,      ,650,VA,2024-01-11,2025-04-21
43596203,010125    ,      ,221,VA,2024-01-11,
43596128,010099    ,      ,640,VA,2024-01-11,2025-04-21
43596128,010099    ,      ,210,VA,2024-01-11,2025-04-21
43596128,010099    ,      ,213,VA,2024-01-11,2025-04-21
43596128,010099    ,000022,   ,VA,2024-01-11,2025-04-21
43596277,010125    ,      ,201,VA,2024-01-11,
43596351,000665    ,      ,201,VA,2024-01-11,
43595905,010112    ,000011,222,VA,2024-01-11,
43596500,000459    ,      ,222,VA,2024-01-11,2024-10-09
43596574,010112    ,      ,201,VA,2024-01-11,
43596649,010109    ,000022,222,VA,2024-01-11,
43596797,EXT190    ,      ,201,VA,2024-01-11,2024-04-02
43596872,000594    ,      ,201,VA,2024-01-11,
43596723,000656    ,      ,221,VA,2024-01-11,
43581931,010208    ,640001,650,VA,2024-01-11,2027-12-31
43581931,010208    ,640001,640,VA,2024-01-11,2025-01-11
43581931,010208    ,640001,   ,VA,2024-01-11,
43597020,000623    ,      ,201,VA,2024-01-11,
